video_id,interval,event_attributes,event
35bd9041_0,"[2521.29, 2523.84]",fouled,challenge
35bd9041_0,"[2540.39, 2542.89]",pass,play
35bd9041_0,"[2549.68, 2552.18]",fouled,challenge
35bd9041_0,"[2558.96, 2563.29]",pass,play
35bd9041_0,"[2571.31, 2572.95]",possession_retained,challenge
35bd9041_0,"[2572.95, 2575.71]",pass,play
35bd9041_0,"[2575.92, 2578.42]",possession_retained,challenge
35bd9041_0,"[2583.09, 2585.59]",possession_retained,challenge
35bd9041_0,"[2590.3, 2592.8]",possession_retained,challenge
35bd9041_0,"[2593.69, 2600.46]",pass,play
35bd9041_0,"[2642.04, 2644.54]",pass,play
35bd9041_0,"[2646.12, 2648.62]",pass,play
35bd9041_0,"[2650.75, 2653.25]",pass,play
35bd9041_0,"[2657.05, 2659.55]",pass,play
35bd9041_0,"[2664.83, 2669.29]",pass,play
35bd9041_0,"[2670.27, 2672.77]",pass,play
35bd9041_0,"[2676.03, 2678.53]",pass,play
35bd9041_0,"[2682.87, 2685.37]",opponent_rounded,challenge
35bd9041_0,"[2688.28, 2690.78]",pass,play
35bd9041_0,"[2692.12, 2696.95]",cross,play
35bd9041_0,"[2698.8, 2701.3]",ball_action_forced,challenge
35bd9041_0,"[2706.53, 2709.03]",pass,play
35bd9041_0,"[2710.37, 2712.87]",pass,play
35bd9041_0,"[2722.37, 2724.87]",pass,play
35bd9041_0,"[2728.47, 2730.97]",pass,play
35bd9041_0,"[2732.64, 2736.56]",pass,play
35bd9041_0,"[2737.7, 2742.09]",pass,play
35bd9041_0,"[2748.12, 2750.62]",pass,play
35bd9041_0,"[2751.69, 2754.19]",pass,play
35bd9041_0,"[2756.96, 2760.44]",pass,play
35bd9041_0,"[2763.82, 2766.32]",pass,play
35bd9041_0,"[2767.47, 2771.64]",pass,play
35bd9041_0,"[2771.89, 2774.39]",pass,play
35bd9041_0,"[2775.85, 2778.35]",pass,play
35bd9041_0,"[2781.47, 2784.11]",ball_action_forced,challenge
35bd9041_0,"[2784.11, 2786.03]",pass,play
35bd9041_0,"[2786.34, 2788.84]",pass,play
35bd9041_0,"[2789.13, 2791.63]",pass,play
35bd9041_0,"[2792.88, 2795.38]",pass,play
35bd9041_0,"[2796.63, 2799.13]",pass,play
35bd9041_0,"[2800.28, 2805.02]",pass,play
35bd9041_0,"[2805.03, 2807.53]",pass,play
35bd9041_0,"[2807.54, 2810.04]",pass,play
35bd9041_0,"[2811.34, 2813.84]",pass,play
35bd9041_0,"[2817.66, 2820.16]",pass,play
35bd9041_0,"[2820.83, 2823.33]",pass,play
35bd9041_0,"[2823.57, 2826.07]",pass,play
35bd9041_0,"[2829.15, 2831.65]",pass,play
35bd9041_0,"[2833.81, 2836.31]",pass,play
35bd9041_0,"[2837.92, 2840.42]",pass,play
35bd9041_0,"[2840.79, 2843.29]",pass,play
35bd9041_0,"[2843.88, 2846.38]",opponent_dispossessed,challenge
35bd9041_0,"[2858.02, 2866.67]",pass,play
35bd9041_0,"[2869.25, 2871.75]",pass,play
35bd9041_0,"[2873.79, 2876.29]",pass,play
35bd9041_0,"[2878.45, 2880.95]",ball_action_forced,challenge
35bd9041_0,"[2889.25, 2890.81]",pass,play
35bd9041_0,"[2890.81, 2893.27]",ball_action_forced,challenge
35bd9041_0,"[2895.32, 2897.82]",ball_action_forced,challenge
35bd9041_0,"[2899.5, 2902.0]",opponent_dispossessed,challenge
35bd9041_0,"[2904.78, 2907.28]",pass,play
35bd9041_0,"[2907.73, 2910.23]",pass,play
35bd9041_0,"[2911.09, 2913.59]",pass,play
35bd9041_0,"[2913.68, 2916.18]",pass,play
35bd9041_0,"[2917.88, 2920.38]",pass,play
35bd9041_0,"[2922.01, 2924.51]",pass,play
35bd9041_0,"[2926.14, 2928.64]",pass,play
35bd9041_0,"[2930.57, 2934.89]",pass,play
35bd9041_0,"[2938.9, 2941.4]",pass,play
35bd9041_0,"[2944.83, 2947.33]",pass,play
35bd9041_0,"[2950.39, 2952.89]",pass,play
35bd9041_0,"[2962.25, 2964.75]",pass,play
35bd9041_0,"[2967.75, 2970.25]",pass,play
35bd9041_0,"[2973.33, 2975.83]",pass,play
35bd9041_0,"[2976.43, 2980.71]",pass,play
35bd9041_0,"[2980.71, 2983.1]",fouled,challenge
35bd9041_0,"[3050.57, 3053.07]",cross,play
35bd9041_0,"[3057.92, 3061.89]",pass,play
35bd9041_1,"[556.27, 558.77]",pass,play
35bd9041_1,"[559.34, 561.84]",pass,play
35bd9041_1,"[564.93, 567.43]",ball_action_forced,challenge
35bd9041_1,"[572.0, 574.5]",pass,play
35bd9041_1,"[615.43, 617.93]",pass,play
35bd9041_1,"[618.47, 620.97]",pass,play
35bd9041_1,"[622.53, 625.03]",pass,play
35bd9041_1,"[628.37, 630.87]",pass,play
35bd9041_1,"[636.57, 639.07]",pass,play
35bd9041_1,"[646.99, 649.49]",opponent_rounded,challenge
35bd9041_1,"[678.79, 681.29]",challenge_during_ball_transfer,challenge
35bd9041_1,"[713.18, 715.68]",pass,play
35bd9041_1,"[717.27, 719.77]",pass,play
35bd9041_1,"[721.4, 723.9]",pass,play
35bd9041_1,"[732.37, 734.87]",fouled,challenge
35bd9041_1,"[738.48, 740.98]",pass,play
35bd9041_1,"[746.32, 748.82]",pass,play
35bd9041_1,"[749.39, 751.89]",pass,play
35bd9041_1,"[755.93, 762.42]",pass,play
35bd9041_1,"[762.53, 765.03]",pass,play
35bd9041_1,"[765.04, 768.82]",pass,play
35bd9041_1,"[770.0, 772.5]",pass,play
35bd9041_1,"[820.82, 823.32]",cross,play
35bd9041_1,"[832.48, 834.98]",pass,play
35bd9041_1,"[836.9, 841.07]",pass,play
35bd9041_1,"[841.35, 846.21]",pass,play
35bd9041_1,"[846.78, 849.28]",pass,play
35bd9041_1,"[849.83, 856.4]",pass,play
35bd9041_1,"[859.2, 861.7]",pass,play
35bd9041_1,"[862.68, 867.53]",pass,play
35bd9041_1,"[871.05, 873.55]",pass,play
35bd9041_1,"[873.87, 876.37]",challenge_during_ball_transfer,challenge
35bd9041_1,"[878.77, 881.27]",pass,play
35bd9041_1,"[882.32, 888.59]",pass,play
35bd9041_1,"[891.04, 893.54]",pass,play
35bd9041_1,"[894.57, 897.07]",pass,play
35bd9041_1,"[897.47, 899.97]",pass,play
35bd9041_1,"[907.06, 911.61]",pass,play
35bd9041_1,"[929.98, 932.48]",pass,play
35bd9041_1,"[932.75, 935.25]",pass,play
35bd9041_1,"[937.41, 939.91]",pass,play
35bd9041_1,"[940.08, 942.58]",pass,play
35bd9041_1,"[943.54, 946.04]",pass,play
35bd9041_1,"[946.25, 948.75]",pass,play
35bd9041_1,"[950.03, 952.53]",pass,play
35bd9041_1,"[983.98, 986.48]",cross,play
35bd9041_1,"[1000.04, 1002.54]",pass,play
35bd9041_1,"[1005.55, 1007.64]",opponent_dispossessed,challenge
35bd9041_1,"[1007.64, 1009.85]",pass,play
35bd9041_1,"[1012.89, 1015.39]",pass,play
35bd9041_1,"[1084.4, 1089.0]",pass,play
35bd9041_1,"[1090.76, 1093.26]",pass,play
35bd9041_1,"[1093.33, 1097.04]",pass,play
35bd9041_1,"[1128.47, 1130.97]",pass,play
35bd9041_1,"[1135.41, 1139.27]",pass,play
35bd9041_1,"[1139.38, 1146.54]",pass,play
35bd9041_1,"[1147.58, 1150.08]",pass,play
35bd9041_1,"[1151.76, 1154.26]",pass,play
35bd9041_1,"[1155.22, 1157.72]",pass,play
35bd9041_1,"[1157.77, 1160.27]",pass,play
35bd9041_1,"[1162.5, 1165.0]",pass,play
35bd9041_1,"[1166.62, 1168.26]",ball_action_forced,challenge
35bd9041_1,"[1168.26, 1170.15]",pass,play
35bd9041_1,"[1170.36, 1177.14]",pass,play
35bd9041_1,"[1181.04, 1183.54]",pass,play
35bd9041_1,"[1184.93, 1187.43]",pass,play
35bd9041_1,"[1187.53, 1190.03]",pass,play
35bd9041_1,"[1196.24, 1198.74]",fouled,challenge
35bd9041_1,"[1211.34, 1215.76]",pass,play
35bd9041_1,"[1218.87, 1221.37]",opponent_dispossessed,challenge
35bd9041_1,"[1221.83, 1224.33]",pass,play
35bd9041_1,"[1226.66, 1227.92]",opponent_rounded,challenge
35bd9041_1,"[1227.92, 1230.68]",pass,play
35bd9041_1,"[1230.68, 1233.1]",ball_action_forced,challenge
35bd9041_1,"[1235.11, 1237.61]",pass,play
35bd9041_1,"[1238.76, 1241.26]",pass,play
35bd9041_1,"[1284.59, 1287.09]",ball_action_forced,challenge
35bd9041_1,"[1293.05, 1295.55]",pass,play
35bd9041_1,"[1296.36, 1298.86]",fouled,challenge
35bd9041_1,"[1301.45, 1303.95]",pass,play
35bd9041_1,"[1304.23, 1308.4]",pass,play
35bd9041_1,"[1308.47, 1310.97]",pass,play
35bd9041_1,"[1311.51, 1315.39]",pass,play
35bd9041_1,"[1317.12, 1319.62]",pass,play
35bd9041_1,"[1319.8, 1322.3]",pass,play
35bd9041_1,"[1323.04, 1325.54]",pass,play
35bd9041_1,"[1326.52, 1329.02]",pass,play
35bd9041_1,"[1331.47, 1333.97]",cross,play
35bd9041_1,"[1337.18, 1339.68]",pass,play
35bd9041_1,"[1344.4, 1346.9]",pass,play
35bd9041_1,"[1350.69, 1353.19]",pass,play
35bd9041_1,"[1353.91, 1358.01]",pass,play
35bd9041_1,"[1358.82, 1361.32]",pass,play
35bd9041_1,"[1362.24, 1364.74]",cross,play
35bd9041_1,"[1404.31, 1406.81]",pass,play
35bd9041_1,"[1407.69, 1410.19]",ball_action_forced,challenge
35bd9041_1,"[1411.71, 1414.21]",ball_action_forced,challenge
35bd9041_1,"[1414.72, 1417.22]",cross,play
35bd9041_1,"[1429.13, 1433.78]",pass,play
35bd9041_1,"[1438.46, 1445.54]",pass,play
35bd9041_1,"[1448.83, 1451.33]",pass,play
35bd9041_1,"[1480.75, 1483.25]",pass,play
35bd9041_1,"[1484.75, 1487.25]",pass,play
35bd9041_1,"[1488.96, 1491.46]",challenge_during_ball_transfer,challenge
35bd9041_1,"[1491.94, 1494.44]",pass,play
35bd9041_1,"[1496.34, 1501.2]",fouled,challenge
35bd9041_1,"[1565.09, 1567.59]",opponent_dispossessed,challenge
35bd9041_1,"[1582.01, 1584.51]",pass,play
35bd9041_1,"[1599.1, 1601.6]",pass,throwin
35bd9041_1,"[1601.82, 1604.32]",pass,play
35bd9041_1,"[1605.08, 1607.58]",pass,play
35bd9041_1,"[1609.85, 1612.35]",pass,play
35bd9041_1,"[1613.32, 1615.82]",pass,play
35bd9041_1,"[1616.36, 1620.65]",pass,play
35bd9041_1,"[1622.62, 1625.12]",pass,play
35bd9041_1,"[1625.76, 1628.26]",pass,play
35bd9041_1,"[1630.42, 1635.25]",pass,play
35bd9041_1,"[1638.06, 1640.56]",pass,play
35bd9041_1,"[1644.89, 1647.39]",pass,play
35bd9041_1,"[1651.97, 1656.2]",pass,play
35bd9041_1,"[1659.08, 1661.58]",pass,play
35bd9041_1,"[1665.62, 1668.12]",pass,play
35bd9041_1,"[1670.28, 1675.24]",pass,play
35bd9041_1,"[1677.09, 1679.59]",pass,play
35bd9041_1,"[1680.09, 1684.96]",pass,play
35bd9041_1,"[1686.82, 1691.22]",pass,play
35bd9041_1,"[1691.26, 1693.76]",pass,play
35bd9041_1,"[1698.97, 1701.47]",pass,play
35bd9041_1,"[1703.64, 1706.14]",pass,play
35bd9041_1,"[1707.74, 1710.24]",pass,play
35bd9041_1,"[1711.06, 1713.56]",pass,play
35bd9041_1,"[1716.2, 1720.65]",pass,play
35bd9041_1,"[1723.7, 1726.2]",ball_action_forced,challenge
35bd9041_1,"[1730.08, 1731.96]",pass,throwin
35bd9041_1,"[1731.96, 1733.72]",pass,play
35bd9041_1,"[1735.9, 1738.4]",cross,play
35bd9041_1,"[1742.45, 1744.95]",pass,play
35bd9041_1,"[1745.31, 1747.81]",pass,play
35bd9041_1,"[1750.82, 1753.32]",pass,play
35bd9041_1,"[1754.63, 1756.4]",opponent_dispossessed,challenge
35bd9041_1,"[1756.4, 1758.35]",pass,play
35bd9041_1,"[1760.76, 1767.08]",pass,play
35bd9041_1,"[1768.76, 1771.26]",pass,play
35bd9041_1,"[1772.23, 1774.73]",pass,play
35bd9041_1,"[1774.82, 1786.0]",pass,play
35bd9041_1,"[1787.94, 1790.44]",pass,play
35bd9041_1,"[1792.78, 1795.28]",pass,play
35bd9041_1,"[1798.37, 1802.6]",pass,play
35bd9041_1,"[1803.59, 1806.09]",pass,play
35bd9041_1,"[1807.11, 1809.61]",pass,play
35bd9041_1,"[1812.19, 1814.69]",pass,play
35bd9041_1,"[1816.07, 1818.57]",pass,play
35bd9041_1,"[1874.0, 1876.5]",pass,play
35bd9041_1,"[1877.17, 1881.75]",pass,play
35bd9041_1,"[1882.1, 1884.6]",pass,play
35bd9041_1,"[1887.61, 1890.11]",pass,play
35bd9041_1,"[1890.79, 1893.29]",pass,play
35bd9041_1,"[1894.89, 1897.39]",pass,play
35bd9041_1,"[1906.93, 1909.43]",ball_action_forced,challenge
35bd9041_1,"[1914.74, 1917.24]",pass,play
35bd9041_1,"[1922.24, 1924.74]",pass,play
35bd9041_1,"[2117.6, 2119.84]",pass,throwin
35bd9041_1,"[2119.84, 2122.11]",challenge_during_ball_transfer,challenge
35bd9041_1,"[2134.09, 2136.59]",pass,play
35bd9041_1,"[2148.47, 2153.03]",pass,play
35bd9041_1,"[2157.09, 2161.53]",pass,play
35bd9041_1,"[2184.04, 2186.54]",pass,throwin
35bd9041_1,"[2186.56, 2189.06]",pass,play
35bd9041_1,"[2194.91, 2197.41]",pass,play
35bd9041_1,"[2202.07, 2204.57]",pass,play
35bd9041_1,"[2210.1, 2212.6]",pass,play
35bd9041_1,"[2218.6, 2221.1]",opponent_dispossessed,challenge
35bd9041_1,"[2221.49, 2223.99]",pass,play
35bd9041_1,"[2225.33, 2226.9]",ball_action_forced,challenge
35bd9041_1,"[2226.9, 2230.94]",pass,play
35bd9041_1,"[2230.94, 2233.1]",possession_retained,challenge
35bd9041_1,"[2234.36, 2236.86]",pass,play
35bd9041_1,"[2239.19, 2241.69]",pass,play
35bd9041_1,"[2254.83, 2257.33]",pass,play
35bd9041_1,"[2257.93, 2260.43]",pass,play
35bd9041_1,"[2262.8, 2265.3]",challenge_during_ball_transfer,challenge
35bd9041_1,"[2265.62, 2268.12]",pass,play
35bd9041_1,"[2268.74, 2271.24]",ball_action_forced,challenge
35bd9041_1,"[2275.19, 2277.69]",opponent_dispossessed,challenge
35bd9041_1,"[2278.55, 2281.05]",pass,play
35bd9041_1,"[2295.33, 2297.83]",pass,play
35bd9041_1,"[2297.83, 2300.33]",pass,play
35bd9041_1,"[2302.26, 2304.76]",pass,play
35bd9041_1,"[2307.48, 2309.98]",pass,play
35bd9041_1,"[2322.26, 2324.76]",pass,throwin
35bd9041_1,"[2325.09, 2331.43]",pass,play
35bd9041_1,"[2332.07, 2334.57]",pass,play
35bd9041_1,"[2361.18, 2363.68]",cross,play
35bd9041_1,"[2382.17, 2384.67]",cross,play
35bd9041_1,"[2389.54, 2392.04]",fouled,challenge
35bd9041_1,"[2433.31, 2435.81]",pass,play
35bd9041_1,"[2438.02, 2440.52]",opponent_rounded,challenge
35bd9041_1,"[2456.34, 2460.43]",pass,play
35bd9041_1,"[2463.31, 2465.81]",pass,play
35bd9041_1,"[2468.1, 2472.94]",pass,play
35bd9041_1,"[2482.05, 2484.55]",cross,play
35bd9041_1,"[2487.79, 2490.29]",pass,play
35bd9041_1,"[2491.75, 2494.25]",pass,play
35bd9041_1,"[2498.41, 2500.91]",pass,play
35bd9041_1,"[2507.05, 2509.55]",pass,play
35bd9041_1,"[2519.7, 2522.2]",pass,play
35bd9041_1,"[2523.88, 2526.38]",pass,play
35bd9041_1,"[2526.92, 2529.42]",pass,play
35bd9041_1,"[2533.6, 2536.1]",pass,play
35bd9041_1,"[2538.64, 2541.14]",pass,play
35bd9041_1,"[2541.37, 2543.87]",pass,play
35bd9041_1,"[2544.23, 2546.73]",pass,play
35bd9041_1,"[2548.31, 2550.81]",pass,play
35bd9041_1,"[2556.58, 2559.08]",pass,play
35bd9041_1,"[2564.22, 2566.72]",pass,play
35bd9041_1,"[2615.56, 2620.13]",pass,play
35bd9041_1,"[2620.77, 2623.27]",pass,play
35bd9041_1,"[2624.23, 2626.73]",pass,play
35bd9041_1,"[2627.9, 2630.4]",pass,play
35bd9041_1,"[2632.66, 2635.16]",pass,play
35bd9041_1,"[2636.88, 2639.38]",fouled,challenge
35bd9041_1,"[2643.59, 2646.09]",pass,play
35bd9041_1,"[2650.06, 2652.56]",pass,play
35bd9041_1,"[2677.15, 2679.65]",challenge_during_ball_transfer,challenge
35bd9041_1,"[2680.9, 2683.4]",pass,play
35bd9041_1,"[2685.61, 2688.11]",pass,play
35bd9041_1,"[2691.29, 2696.05]",pass,play
35bd9041_1,"[2699.08, 2701.58]",pass,play
35bd9041_1,"[2706.29, 2708.79]",pass,play
35bd9041_1,"[2713.99, 2716.49]",opponent_dispossessed,challenge
35bd9041_1,"[2716.77, 2723.42]",pass,play
35bd9041_1,"[2723.52, 2726.02]",pass,play
35bd9041_1,"[2726.36, 2728.86]",pass,play
35bd9041_1,"[2736.66, 2739.16]",pass,play
35bd9041_1,"[2745.48, 2747.98]",pass,play
35bd9041_1,"[2753.04, 2755.54]",pass,play
35bd9041_1,"[2759.0, 2761.5]",opponent_dispossessed,challenge
35bd9041_1,"[2768.83, 2771.33]",pass,throwin
35bd9041_1,"[2775.64, 2778.0]",pass,play
35bd9041_1,"[2778.0, 2779.87]",ball_action_forced,challenge
35bd9041_1,"[2780.32, 2782.82]",ball_action_forced,challenge
35bd9041_1,"[2804.11, 2806.48]",cross,play
35bd9041_1,"[2806.48, 2808.84]",fouled,challenge
35bd9041_1,"[2841.27, 2843.77]",pass,play
35bd9041_1,"[2869.14, 2871.64]",pass,throwin
35bd9041_1,"[2872.44, 2877.44]",pass,play
35bd9041_1,"[2881.06, 2883.56]",pass,play
35bd9041_1,"[2884.69, 2889.32]",pass,play
35bd9041_1,"[2890.55, 2893.05]",pass,play
35bd9041_1,"[2933.35, 2935.85]",fouled,challenge
35bd9041_1,"[2954.5, 2957.0]",pass,play
35bd9041_1,"[2957.49, 2959.99]",pass,play
35bd9041_1,"[2961.34, 2963.84]",pass,play
35bd9041_1,"[2964.89, 2967.39]",pass,play
35bd9041_1,"[2968.66, 2971.16]",pass,play
35bd9041_1,"[2971.73, 2973.72]",pass,play
35bd9041_1,"[2973.72, 2976.26]",fouled,challenge
35bd9041_1,"[3013.41, 3015.91]",pass,play
35bd9041_1,"[3017.2, 3019.7]",pass,play
35bd9041_1,"[3021.82, 3024.32]",opponent_dispossessed,challenge
35bd9041_1,"[3044.37, 3046.87]",cross,play
35bd9041_1,"[3046.99, 3049.49]",ball_action_forced,challenge
35bd9041_1,"[3055.95, 3058.45]",pass,play
35bd9041_1,"[3061.4, 3063.9]",pass,play
35bd9041_1,"[3081.57, 3084.07]",challenge_during_ball_transfer,challenge
35bd9041_1,"[3123.49, 3125.99]",ball_action_forced,challenge
35bd9041_1,"[3155.65, 3157.72]",pass,throwin
35bd9041_1,"[3157.72, 3159.76]",ball_action_forced,challenge
35bd9041_1,"[3161.45, 3163.95]",pass,play
35bd9041_1,"[3164.06, 3166.56]",opponent_dispossessed,challenge
35bd9041_1,"[3167.92, 3170.42]",fouled,challenge
35bd9041_1,"[3175.83, 3178.33]",pass,play
35bd9041_1,"[3179.17, 3180.72]",pass,play
35bd9041_1,"[3180.72, 3182.68]",fouled,challenge
35bd9041_1,"[3202.59, 3205.09]",pass,play
35bd9041_1,"[3245.43, 3247.93]",ball_action_forced,challenge
35bd9041_1,"[3249.33, 3251.83]",ball_action_forced,challenge
35bd9041_1,"[3258.63, 3261.13]",pass,throwin
35bd9041_1,"[3261.83, 3264.33]",pass,play
35bd9041_1,"[3265.17, 3267.67]",pass,play
35bd9041_1,"[3269.02, 3271.52]",pass,play
35bd9041_1,"[3271.56, 3273.18]",possession_retained,challenge
35bd9041_1,"[3273.18, 3276.0]",pass,play
35bd9041_1,"[3280.83, 3283.18]",opponent_dispossessed,challenge
35bd9041_1,"[3283.18, 3287.55]",pass,play
35bd9041_1,"[3297.33, 3299.83]",pass,play
35bd9041_1,"[3303.32, 3305.82]",pass,play
35bd9041_1,"[3312.4, 3314.9]",pass,throwin
35bd9041_1,"[3316.1, 3318.6]",pass,play
35bd9041_1,"[3323.98, 3326.48]",pass,play
35bd9041_1,"[3329.12, 3331.62]",pass,play
35bd9041_1,"[3359.06, 3361.56]",pass,throwin
35bd9041_1,"[3361.66, 3364.16]",ball_action_forced,challenge
35bd9041_1,"[3368.96, 3373.08]",pass,play
35bd9041_1,"[3376.0, 3378.5]",pass,play
35bd9041_1,"[3379.48, 3381.98]",ball_action_forced,challenge
35bd9041_1,"[3390.17, 3392.67]",ball_action_forced,challenge
35bd9041_1,"[3452.5, 3455.0]",pass,play
35bd9041_1,"[3458.13, 3460.63]",possession_retained,challenge
35bd9041_1,"[3464.5, 3467.0]",opponent_dispossessed,challenge
35bd9041_1,"[3467.13, 3469.63]",pass,play
35bd9041_1,"[3469.81, 3472.31]",pass,play
35bd9041_1,"[3475.21, 3477.71]",pass,throwin
3c993bd2_0,"[239.05, 241.55]",pass,play
3c993bd2_0,"[243.82, 246.32]",pass,play
3c993bd2_0,"[250.12, 252.62]",pass,play
3c993bd2_0,"[252.81, 255.31]",pass,play
3c993bd2_0,"[261.16, 263.66]",pass,play
3c993bd2_0,"[268.66, 271.16]",pass,play
3c993bd2_0,"[271.34, 273.84]",pass,play
3c993bd2_0,"[274.35, 276.85]",possession_retained,challenge
3c993bd2_0,"[277.0, 278.76]",opponent_dispossessed,challenge
3c993bd2_0,"[278.76, 281.11]",pass,play
3c993bd2_0,"[284.43, 286.93]",pass,play
3c993bd2_0,"[293.43, 295.93]",pass,play
3c993bd2_0,"[296.89, 299.39]",fouled,challenge
3c993bd2_0,"[318.48, 323.47]",pass,play
3c993bd2_0,"[324.99, 327.49]",pass,play
3c993bd2_0,"[332.66, 335.16]",pass,play
3c993bd2_0,"[336.92, 339.42]",pass,play
3c993bd2_0,"[339.64, 342.14]",pass,play
3c993bd2_0,"[342.15, 344.65]",pass,play
3c993bd2_0,"[349.11, 351.61]",pass,play
3c993bd2_0,"[352.54, 356.11]",pass,play
3c993bd2_0,"[357.57, 360.07]",pass,play
3c993bd2_0,"[360.08, 362.58]",pass,play
3c993bd2_0,"[364.33, 368.87]",pass,play
3c993bd2_0,"[369.1, 373.7]",ball_action_forced,challenge
3c993bd2_0,"[390.54, 393.04]",pass,throwin
3c993bd2_0,"[393.21, 395.71]",pass,play
3c993bd2_0,"[395.79, 398.29]",pass,play
3c993bd2_0,"[403.65, 406.15]",pass,play
3c993bd2_0,"[408.61, 414.96]",pass,play
3c993bd2_0,"[443.97, 446.44]",cross,throwin
3c993bd2_0,"[446.44, 448.87]",challenge_during_ball_transfer,challenge
3c993bd2_0,"[452.19, 454.69]",challenge_during_ball_transfer,challenge
3c993bd2_0,"[492.38, 494.88]",cross,play
3c993bd2_0,"[522.73, 525.23]",fouled,challenge
3c993bd2_0,"[529.02, 531.52]",pass,play
3c993bd2_0,"[534.28, 536.78]",pass,play
3c993bd2_0,"[537.54, 540.04]",pass,play
3c993bd2_0,"[540.08, 544.53]",fouled,challenge
3c993bd2_0,"[577.21, 579.71]",pass,play
3c993bd2_0,"[614.03, 616.53]",ball_action_forced,challenge
3c993bd2_0,"[619.04, 621.54]",ball_action_forced,challenge
3c993bd2_0,"[623.99, 626.49]",pass,play
3c993bd2_0,"[628.2, 633.01]",pass,play
3c993bd2_0,"[633.17, 635.2]",pass,play
3c993bd2_0,"[635.2, 637.35]",ball_action_forced,challenge
3c993bd2_0,"[652.91, 655.41]",pass,throwin
3c993bd2_0,"[681.38, 683.88]",pass,throwin
3c993bd2_0,"[684.11, 686.61]",pass,play
3c993bd2_0,"[691.63, 694.13]",pass,throwin
3c993bd2_0,"[696.68, 699.18]",pass,play
3c993bd2_0,"[700.59, 703.09]",pass,play
3c993bd2_0,"[704.77, 707.27]",pass,play
3c993bd2_0,"[707.59, 712.04]",pass,play
3c993bd2_0,"[712.04, 714.55]",opponent_dispossessed,challenge
3c993bd2_0,"[715.98, 719.7]",pass,play
3c993bd2_0,"[720.28, 722.78]",pass,play
3c993bd2_0,"[723.84, 726.34]",pass,play
3c993bd2_0,"[728.34, 730.84]",pass,play
3c993bd2_0,"[731.39, 733.52]",pass,play
3c993bd2_0,"[733.52, 736.34]",fouled,challenge
3c993bd2_0,"[740.71, 743.21]",pass,play
3c993bd2_0,"[743.8, 746.3]",pass,play
3c993bd2_0,"[748.56, 751.06]",pass,play
3c993bd2_0,"[754.1, 756.6]",pass,play
3c993bd2_0,"[762.52, 765.02]",pass,play
3c993bd2_0,"[766.54, 769.04]",pass,play
3c993bd2_0,"[770.3, 774.68]",pass,play
3c993bd2_0,"[776.34, 778.84]",pass,play
3c993bd2_0,"[778.88, 781.38]",pass,play
3c993bd2_0,"[784.29, 786.79]",pass,play
3c993bd2_0,"[795.09, 797.59]",pass,play
3c993bd2_0,"[798.64, 801.14]",pass,play
3c993bd2_0,"[807.4, 809.9]",pass,play
3c993bd2_0,"[811.51, 814.01]",pass,play
3c993bd2_0,"[814.37, 816.87]",pass,play
3c993bd2_0,"[817.54, 820.04]",pass,play
3c993bd2_0,"[821.66, 826.19]",pass,play
3c993bd2_0,"[828.23, 830.73]",pass,play
3c993bd2_0,"[835.52, 838.02]",pass,play
3c993bd2_0,"[877.97, 880.47]",pass,play
3c993bd2_0,"[880.95, 884.8]",pass,play
3c993bd2_0,"[884.89, 887.39]",pass,play
3c993bd2_0,"[888.12, 890.62]",pass,play
3c993bd2_0,"[892.62, 895.12]",pass,play
3c993bd2_0,"[897.18, 899.68]",fouled,challenge
3c993bd2_0,"[909.41, 915.19]",pass,play
3c993bd2_0,"[921.14, 925.11]",pass,play
3c993bd2_0,"[929.3, 931.8]",pass,play
3c993bd2_0,"[931.99, 934.49]",pass,play
3c993bd2_0,"[940.02, 942.52]",pass,play
3c993bd2_0,"[952.47, 954.97]",pass,play
3c993bd2_0,"[959.94, 962.44]",pass,play
3c993bd2_0,"[964.31, 966.81]",pass,play
3c993bd2_0,"[972.14, 974.64]",pass,play
3c993bd2_0,"[977.11, 979.61]",pass,play
3c993bd2_0,"[981.21, 983.71]",pass,play
3c993bd2_0,"[985.03, 987.53]",pass,play
3c993bd2_0,"[988.41, 990.91]",pass,play
3c993bd2_0,"[992.16, 994.66]",pass,play
3c993bd2_0,"[995.23, 997.73]",pass,play
3c993bd2_0,"[1000.43, 1002.93]",fouled,challenge
3c993bd2_0,"[1049.19, 1051.69]",cross,play
3c993bd2_0,"[1074.92, 1077.42]",pass,play
3c993bd2_0,"[1082.73, 1089.11]",pass,play
3c993bd2_0,"[1089.59, 1092.09]",pass,play
3c993bd2_0,"[1097.73, 1100.23]",pass,play
3c993bd2_0,"[1100.32, 1102.82]",pass,play
3c993bd2_0,"[1103.34, 1105.24]",cross,play
3c993bd2_0,"[1105.24, 1107.86]",ball_action_forced,challenge
3c993bd2_0,"[1112.65, 1115.15]",pass,play
3c993bd2_0,"[1117.68, 1122.2]",pass,play
3c993bd2_0,"[1124.38, 1126.88]",pass,play
3c993bd2_0,"[1130.29, 1132.79]",pass,play
3c993bd2_0,"[1133.68, 1136.18]",cross,play
3c993bd2_0,"[1156.81, 1159.31]",pass,throwin
3c993bd2_0,"[1163.72, 1166.22]",pass,play
3c993bd2_0,"[1167.41, 1174.07]",pass,play
3c993bd2_0,"[1177.04, 1180.81]",pass,play
3c993bd2_0,"[1185.81, 1190.31]",pass,play
