,video_id,time,class,ball.x,ball.y,player1.x,player1.y,player2.x,player2.y,player3.x,player3.y,player4.x,player4.y,player5.x,player5.y
22798,1606b0e6_0,1634.96,ball_action_forced,1036.0,227.125,1053.0,159.5,1018.0,157.375,1146.0,290.25,1150.0,428.5,767.0,248.875
22799,1606b0e6_0,1635.0,ball_action_forced,1035.0,227.375,1053.0,159.875,1018.0,157.375,1146.0,290.75,1147.0,429.0,769.5,249.25
22800,1606b0e6_0,1635.04,ball_action_forced,1035.0,227.75,1053.0,160.25,1016.5,157.75,1145.0,167.25,1146.0,292.0,1144.0,429.5
22801,1606b0e6_0,1635.08,ball_action_forced,1035.0,228.25,1053.0,161.25,1017.5,158.5,1147.0,293.0,1142.0,429.5,773.0,250.25
22802,1606b0e6_0,1635.12,ball_action_forced,1036.0,228.5,1053.0,161.25,1018.0,159.125,1146.0,168.625,1147.0,293.5,1141.0,429.75
22803,1606b0e6_0,1635.16,ball_action_forced,1035.0,229.625,1017.5,161.125,1144.0,169.625,1146.0,295.0,1140.0,429.5,782.0,251.0
22804,1606b0e6_0,1635.2,ball_action_forced,475.5,214.625,534.5,129.75,435.5,330.0,422.75,365.0,366.5,368.25,666.5,186.875
22805,1606b0e6_0,1635.24,ball_action_forced,477.75,215.0,436.25,331.25,423.0,365.25,368.75,368.25,667.5,185.375,416.0,406.5
22806,1606b0e6_0,1635.28,ball_action_forced,480.0,216.0,436.5,333.25,422.25,364.5,372.0,368.25,669.0,187.5,421.25,406.5
22807,1606b0e6_0,1635.32,ball_action_forced,482.5,216.875,436.5,333.75,423.25,364.25,375.0,368.0,670.5,187.5,423.25,407.0
22808,1606b0e6_0,1635.36,ball_action_forced,0.15625,287.5,116.4375,389.5,115.75,457.5,198.75,406.25,102.5,496.25,192.0,436.0
22809,1606b0e6_0,1635.4,ball_action_forced,0.328125,287.0,121.1875,393.75,118.4375,457.75,199.875,406.5,106.0,496.75,189.625,436.0
22810,1606b0e6_0,1635.44,ball_action_forced,1036.0,234.25,1053.0,169.125,1141.0,176.125,1145.0,299.75,1137.0,428.5,797.5,257.0
22811,1606b0e6_0,1635.48,ball_action_forced,492.75,219.375,435.75,333.5,431.5,368.5,387.0,370.25,677.5,189.5,437.5,406.0
22812,1606b0e6_0,1635.52,ball_action_forced,496.5,220.0,437.75,333.25,437.0,339.0,432.75,368.5,391.25,371.0,678.5,191.0
22813,1606b0e6_0,1635.56,ball_action_forced,499.5,220.625,438.5,333.25,437.75,345.0,436.5,369.5,679.5,191.875,394.5,372.0
22814,1606b0e6_0,1635.6,ball_action_forced,504.0,220.875,436.0,334.0,438.25,372.75,680.5,193.75,399.0,372.0,447.0,407.75
22815,1606b0e6_0,1635.64,ball_action_forced,507.25,221.875,436.75,335.75,446.5,370.0,682.5,196.25,403.25,372.0,455.25,408.75
22816,1606b0e6_0,1635.68,ball_action_forced,511.5,222.125,439.25,336.75,450.0,371.5,683.5,196.375,408.5,372.5,457.25,407.75
22817,1606b0e6_0,1635.72,ball_action_forced,514.5,222.625,440.5,339.0,451.75,370.25,685.5,195.25,414.25,372.25,458.0,408.25
22818,1606b0e6_0,1635.76,ball_action_forced,518.0,223.75,440.75,339.0,453.75,371.25,686.5,195.25,418.5,372.25,465.25,408.75
22819,1606b0e6_0,1635.8,ball_action_forced,520.5,223.75,442.25,338.75,455.5,370.5,688.0,195.75,423.75,371.75,464.0,409.0
22820,1606b0e6_0,1635.84,ball_action_forced,523.0,224.125,442.25,339.0,456.0,371.0,690.5,196.0,428.0,373.5,473.75,409.75
22821,1606b0e6_0,1635.88,ball_action_forced,526.5,224.5,443.75,338.25,458.75,371.75,693.0,196.625,433.75,373.25,476.5,410.5
22822,1606b0e6_0,1635.92,ball_action_forced,528.5,224.875,583.5,146.25,443.25,338.0,459.25,372.25,696.0,196.5,700.5,210.5
22823,1606b0e6_0,1635.96,ball_action_forced,530.0,225.875,442.5,338.25,459.5,372.5,696.5,196.75,440.5,375.75,481.0,411.25
22824,1606b0e6_0,1636.0,ball_action_forced,531.0,225.625,442.5,339.0,457.25,349.75,459.5,372.5,695.5,196.5,442.75,375.25
22825,1606b0e6_0,1636.04,ball_action_forced,531.5,225.75,587.5,147.875,441.5,340.0,460.0,373.0,693.0,196.125,442.5,376.5
22826,1606b0e6_0,1636.08,ball_action_forced,533.5,225.75,441.5,341.25,691.0,197.0,459.75,373.5,443.75,379.25,485.5,410.5
22827,1606b0e6_0,1636.12,ball_action_forced,1053.0,242.0,1155.0,184.25,1163.0,312.25,853.0,265.0,1135.0,432.5,802.0,272.0
22828,1606b0e6_0,1636.16,ball_action_forced,535.5,225.75,440.25,343.0,690.5,194.5,461.0,374.0,448.25,381.75,487.75,411.5
22829,1606b0e6_0,1636.2,ball_action_forced,536.5,226.0,592.5,147.75,439.0,342.5,690.5,193.0,462.5,375.25,452.25,383.25
22830,1606b0e6_0,1636.24,ball_action_forced,1058.0,242.25,1169.0,313.5,860.0,267.0,1139.0,434.25,806.5,273.0,789.5,282.25
22831,1606b0e6_0,1636.28,ball_action_forced,539.5,225.75,437.75,342.5,689.0,178.0,465.0,376.25,457.5,380.75,491.75,413.0
22832,1606b0e6_0,1636.32,ball_action_forced,540.5,225.5,595.5,148.125,695.0,205.5,437.0,342.25,690.5,177.75,467.25,376.5
22941,1606b0e6_0,1647.36,pass,139.625,344.25,145.375,361.0,124.0,314.25,273.75,253.5,303.25,395.75,243.875,569.5
22942,1606b0e6_0,1647.4,pass,139.375,344.0,138.125,343.5,142.375,361.0,123.75,313.0,273.25,253.375,303.25,395.75
22943,1606b0e6_0,1647.44,pass,138.5,344.0,141.625,361.25,123.0,312.5,272.75,253.25,304.0,395.5,245.75,572.5
22944,1606b0e6_0,1647.48,pass,136.75,343.75,139.875,361.5,122.375,312.0,272.25,253.25,303.75,395.25,390.5,319.5
22945,1606b0e6_0,1647.52,pass,136.125,344.25,137.875,361.5,121.5625,311.75,271.5,253.125,303.75,395.0,391.0,320.75
22946,1606b0e6_0,1647.68,pass,3.6796875,721.5,259.0,579.5,134.75,362.0,133.375,344.75,118.5,311.0,303.25,392.75
22947,1606b0e6_0,1647.72,pass,132.25,344.5,133.125,361.5,117.9375,310.5,270.75,251.5,303.5,392.25,387.25,321.75
22948,1606b0e6_0,1647.76,pass,132.375,344.75,131.125,361.75,117.8125,310.0,271.0,250.625,303.75,392.0,386.75,321.75
22949,1606b0e6_0,1647.8,pass,132.875,344.5,129.375,362.0,117.4375,310.0,271.0,250.125,304.25,391.75,386.25,322.5
22950,1606b0e6_0,1647.84,pass,132.5,344.5,127.625,362.25,117.25,309.5,271.0,249.75,304.5,391.75,386.25,323.5
22951,1606b0e6_0,1647.88,pass,132.5,344.25,126.125,362.5,116.625,309.5,270.75,249.125,304.25,391.75,384.75,324.0
22952,1606b0e6_0,1647.92,pass,131.375,344.25,124.75,362.25,115.9375,308.75,270.25,248.375,303.75,390.75,381.25,325.0
22953,1606b0e6_0,1647.96,pass,130.5,343.75,123.4375,361.25,115.375,308.0,270.0,247.375,302.75,389.25,380.5,324.25
22954,1606b0e6_0,1648.0,pass,129.5,342.0,122.9375,360.25,114.5625,307.0,269.0,246.0,302.25,388.0,378.5,324.0
22955,1606b0e6_0,1648.04,pass,129.625,341.5,128.5,341.0,122.0625,359.0,113.875,306.0,267.75,244.125,302.25,387.25
22956,1606b0e6_0,1648.08,pass,129.625,340.25,121.5,358.5,113.625,305.25,268.0,243.125,300.75,386.75,378.0,321.5
22957,1606b0e6_0,1648.12,pass,846.5,735.5,758.5,477.5,1013.5,506.5,857.0,370.5,1118.0,470.25,819.0,294.5
22958,1606b0e6_0,1648.16,pass,846.0,735.5,755.5,476.25,1014.5,505.5,856.0,369.75,1118.0,470.25,822.0,293.25
22959,1606b0e6_0,1648.2,pass,845.5,734.5,750.0,475.0,1016.0,505.0,855.5,368.25,856.0,368.0,1118.0,469.25
22960,1606b0e6_0,1648.24,pass,845.5,733.5,745.0,474.0,1018.0,504.0,856.0,366.75,1120.0,468.25,825.5,291.25
22961,1606b0e6_0,1648.28,pass,845.0,732.0,740.5,473.75,1021.0,503.25,858.0,365.5,1122.0,467.25,826.0,290.0
22962,1606b0e6_0,1648.32,pass,845.0,730.0,740.0,473.5,1026.0,501.5,859.0,364.25,1125.0,465.5,827.0,287.75
22963,1606b0e6_0,1648.36,pass,129.375,330.75,115.9375,350.75,111.0625,296.0,266.0,232.625,295.5,377.75,380.25,317.75
22964,1606b0e6_0,1648.4,pass,130.25,329.25,124.3125,307.5,115.5,348.5,111.25,293.0,266.0,229.75,295.5,374.5
22965,1606b0e6_0,1648.44,pass,130.25,327.0,115.0625,346.75,111.4375,291.25,266.75,227.125,295.0,372.25,384.25,312.0
22966,1606b0e6_0,1648.48,pass,844.5,723.0,840.5,722.5,736.5,466.5,1030.0,495.0,869.5,356.75,1132.0,459.5
22967,1606b0e6_0,1648.52,pass,130.25,322.5,113.6875,343.0,109.5625,287.75,266.0,222.5,293.5,367.75,383.75,307.0
22968,1606b0e6_0,1648.56,pass,130.125,322.0,113.4375,341.5,108.6875,286.0,293.25,365.75,266.5,220.75,383.5,305.5
22969,1606b0e6_0,1648.6,pass,130.75,320.5,113.9375,340.5,109.0,284.75,293.0,364.25,266.5,219.0,383.5,305.0
22970,1606b0e6_0,1648.64,pass,130.375,319.75,113.125,339.5,108.625,283.75,292.5,363.5,266.0,218.0,382.75,304.5
22971,1606b0e6_0,1648.68,pass,130.125,319.25,111.75,339.0,108.625,283.25,292.5,362.75,266.5,217.125,381.0,304.5
22972,1606b0e6_0,1648.72,pass,129.75,318.75,111.0,338.75,108.6875,282.75,292.0,361.75,266.5,216.75,380.25,305.5
22973,1606b0e6_0,1648.76,pass,130.0,317.75,110.1875,338.5,109.0,282.25,291.75,361.0,266.75,216.25,379.75,305.5
22974,1606b0e6_0,1648.8,pass,129.875,317.25,129.125,316.5,110.0,338.25,109.0,282.0,292.0,361.0,267.25,216.25
22975,1606b0e6_0,1648.84,pass,130.0,317.0,109.625,338.5,109.4375,282.25,291.75,360.75,267.75,215.875,378.75,305.75
22976,1606b0e6_0,1648.88,pass,129.875,317.25,109.125,338.5,109.3125,282.0,291.5,360.75,268.0,215.625,379.0,305.75
22977,1606b0e6_0,1648.92,pass,129.875,317.25,129.25,316.75,108.25,338.5,109.125,282.25,291.0,360.5,268.25,215.5
22978,1606b0e6_0,1648.96,pass,129.875,317.25,129.25,316.75,107.25,338.25,109.3125,282.5,290.75,359.75,268.5,215.375
22979,1606b0e6_0,1649.0,pass,129.625,317.25,129.125,316.75,107.1875,338.25,109.4375,282.5,290.0,359.5,268.5,214.75
22980,1606b0e6_0,1649.04,pass,129.625,317.25,129.25,316.75,106.625,337.75,110.0,283.0,289.5,358.75,268.5,214.0
22981,1606b0e6_0,1649.08,pass,130.5,316.5,129.5,316.75,106.5625,338.0,111.0,283.0,289.5,358.0,269.25,213.625
22982,1606b0e6_0,1649.12,pass,131.875,317.0,107.5625,337.75,113.375,283.25,290.0,357.5,269.75,213.625,377.0,306.0
22983,1606b0e6_0,1649.16,pass,133.625,317.0,108.8125,338.0,116.375,283.5,290.0,357.5,271.25,214.875,376.75,306.5
22984,1606b0e6_0,1649.2,pass,135.0,317.5,109.75,338.5,118.3125,284.25,288.75,357.5,272.0,215.125,376.0,307.25
22985,1606b0e6_0,1649.24,pass,135.625,317.25,110.75,338.5,119.5,284.75,288.5,357.0,273.0,215.375,375.5,307.5
22986,1606b0e6_0,1649.28,pass,139.5,318.0,113.25,339.5,122.0,285.5,289.0,357.25,274.0,215.875,375.75,308.25
22987,1606b0e6_0,1649.32,pass,141.75,317.0,115.125,339.5,125.0,285.75,290.0,357.5,276.0,215.75,376.25,308.5
22988,1606b0e6_0,1649.4,pass,163.625,320.0,130.125,286.5,119.75,339.5,294.0,358.0,280.0,217.0,0.2890625,188.75
22989,1606b0e6_0,1649.44,pass,26.109375,681.5,265.75,583.0,122.8125,339.75,176.0,320.75,132.625,286.5,296.0,357.5
22990,1606b0e6_0,1649.48,pass,28.1875,680.5,265.75,582.5,123.75,340.0,186.0,321.25,134.375,286.25,297.25,356.5
22991,1606b0e6_0,1649.52,pass,31.875,678.5,266.75,582.0,126.125,339.5,135.75,286.0,298.75,356.5,378.5,309.0
22992,1606b0e6_0,1649.6,pass,214.125,323.5,136.25,286.25,126.8125,339.25,299.75,356.5,285.25,216.125,378.25,308.75
22993,1606b0e6_0,1649.68,pass,229.5,324.75,300.25,356.0,135.0,285.75,125.75,339.5,285.5,215.75,376.25,309.25
22994,1606b0e6_0,1649.84,pass,255.75,324.25,302.5,349.25,285.5,212.625,370.0,306.75,129.875,284.75,121.125,338.25
23013,1606b0e6_0,1650.68,pass,850.5,693.0,842.0,693.5,949.5,730.5,1013.0,491.5,649.5,452.75,888.0,342.5
23014,1606b0e6_0,1650.72,pass,850.5,693.0,842.5,693.5,949.5,730.5,1011.0,491.0,648.5,453.0,887.5,342.5
23015,1606b0e6_0,1650.76,pass,850.5,693.5,842.5,693.5,950.0,730.5,1009.5,491.5,647.5,453.0,887.5,342.5
23016,1606b0e6_0,1650.8,pass,851.0,693.5,842.0,694.0,950.0,730.5,1009.5,491.0,648.0,453.0,887.0,342.25
23017,1606b0e6_0,1650.84,pass,850.5,693.5,843.0,694.0,949.5,730.5,1008.5,490.5,648.0,452.75,887.5,342.5
23018,1606b0e6_0,1650.92,pass,39.28125,669.5,151.375,730.0,224.0,587.5,94.6875,341.0,91.625,277.25,334.5,329.0
23019,1606b0e6_0,1650.96,pass,39.71875,669.5,151.875,730.0,221.25,588.5,94.5,341.75,89.375,277.5,335.5,327.5
23020,1606b0e6_0,1651.12,pass,854.5,693.5,845.5,694.5,956.5,731.5,1007.5,489.5,642.0,452.0,881.0,343.5
23021,1606b0e6_0,1651.16,pass,855.0,694.0,847.5,694.5,957.5,731.5,1003.5,489.75,641.5,452.0,880.5,344.0
23022,1606b0e6_0,1651.24,pass,856.0,694.0,849.0,694.5,959.0,732.0,997.0,490.0,639.0,452.0,881.0,343.75
23023,1606b0e6_0,1651.84,pass,-0.25976562,664.0,177.0,723.5,220.0,590.0,236.375,611.5,102.5625,346.5,82.125,271.5
23024,1606b0e6_0,1651.88,pass,-0.01171875,662.5,180.125,722.5,223.125,590.0,237.625,609.5,104.625,348.0,84.5625,272.0
23025,1606b0e6_0,1651.92,pass,0.6796875,661.5,181.75,721.0,225.0,588.5,106.8125,349.5,86.5,271.25,387.0,312.5
23026,1606b0e6_0,1651.96,pass,4.328125,659.5,183.375,720.5,226.875,588.0,109.5,350.5,89.125,272.0,390.5,311.5
23027,1606b0e6_0,1652.0,pass,6.5546875,659.5,185.25,720.5,227.875,588.0,111.125,350.5,90.375,271.75,392.25,309.0
23028,1606b0e6_0,1652.04,pass,7.9414062,659.5,186.625,720.0,228.875,588.0,114.625,350.0,91.1875,271.5,394.25,312.75
23029,1606b0e6_0,1652.08,pass,9.546875,659.5,187.625,720.0,230.125,588.0,117.25,349.5,90.75,271.0,396.5,306.0
23030,1606b0e6_0,1652.12,pass,10.40625,659.0,188.25,720.0,230.375,587.5,119.1875,349.75,90.25,270.25,399.25,302.0
23031,1606b0e6_0,1652.16,pass,11.2578125,659.0,186.375,720.0,228.75,587.5,122.125,349.5,89.6875,269.75,63.71875,178.0
23032,1606b0e6_0,1652.2,pass,12.0859375,658.5,185.875,720.0,226.625,587.5,124.5,349.0,89.0625,269.0,402.0,308.25
23033,1606b0e6_0,1652.24,pass,13.09375,659.0,189.5,720.0,225.25,587.5,128.25,348.75,89.0625,268.75,65.0,177.375
23034,1606b0e6_0,1652.28,pass,13.8359375,659.0,190.75,720.5,224.25,587.5,131.75,349.25,88.625,268.5,0.296875,210.625
23035,1606b0e6_0,1652.32,pass,13.796875,659.0,190.5,720.5,223.5,587.5,135.75,348.75,88.0625,268.75,0.265625,211.125
23036,1606b0e6_0,1652.36,pass,14.03125,659.0,161.5,679.5,190.75,720.5,224.0,587.5,138.0,349.0,87.5,269.5
23037,1606b0e6_0,1652.4,pass,14.46875,659.5,162.25,680.0,192.875,720.5,224.625,587.0,139.0,348.5,87.875,269.5
23038,1606b0e6_0,1652.44,pass,14.640625,660.0,192.375,721.0,224.25,587.0,139.0,348.25,87.5,269.5,65.5,176.875
23039,1606b0e6_0,1652.48,pass,14.1875,660.0,191.5,721.5,223.875,587.0,139.125,348.75,86.75,268.5,0.125,213.125
23040,1606b0e6_0,1652.52,pass,14.203125,660.0,192.25,721.5,223.375,587.0,139.0,348.5,86.25,268.0,0.125,213.125
23041,1606b0e6_0,1652.56,pass,13.953125,661.0,192.125,721.5,222.25,587.0,139.5,348.75,85.5,268.25,64.75,176.875
23042,1606b0e6_0,1652.6,pass,13.734375,661.0,192.25,721.5,221.125,587.0,140.25,349.0,84.5625,268.0,64.375,177.5
23043,1606b0e6_0,1652.64,pass,13.375,661.5,192.25,722.0,220.5,587.0,141.75,349.0,83.75,268.5,64.3125,177.75
23044,1606b0e6_0,1652.68,pass,13.3515625,662.0,192.5,722.5,220.25,587.0,143.75,348.5,82.9375,267.75,64.25,177.875
23045,1606b0e6_0,1652.72,pass,13.640625,662.5,193.0,722.5,220.25,587.0,148.0,348.25,82.5,267.5,421.0,303.75
23046,1606b0e6_0,1652.76,pass,13.9296875,663.5,193.625,723.5,220.125,588.0,151.0,349.0,81.375,268.0,422.75,304.0
23047,1606b0e6_0,1652.8,pass,14.140625,664.5,194.5,724.5,220.375,588.5,154.5,349.75,79.1875,268.25,423.25,304.25
23048,1606b0e6_0,1652.84,pass,13.953125,665.0,194.125,726.5,220.375,589.5,156.5,350.0,78.9375,268.5,423.75,303.75
23049,1606b0e6_0,1652.88,pass,13.90625,666.0,193.875,727.0,220.5,590.0,158.25,350.75,77.4375,268.5,425.0,304.0
23050,1606b0e6_0,1652.92,pass,14.328125,666.5,194.25,727.5,221.125,590.0,158.875,351.5,76.6875,268.5,426.0,303.75
23051,1606b0e6_0,1652.96,pass,14.78125,666.5,194.75,727.5,222.625,590.0,159.25,351.5,76.8125,268.25,428.0,304.0
23052,1606b0e6_0,1653.0,pass,15.1171875,667.0,162.375,687.0,194.875,727.5,223.5,590.0,159.125,351.5,76.25,268.75
23053,1606b0e6_0,1653.04,pass,15.25,667.5,195.75,728.5,224.25,590.0,160.125,352.25,76.3125,269.25,432.25,304.75
23054,1606b0e6_0,1653.08,pass,15.2421875,668.0,196.125,728.5,224.875,590.0,162.0,352.5,76.0625,269.5,66.875,184.25
23055,1606b0e6_0,1653.12,pass,15.2109375,668.0,196.125,728.5,225.125,590.0,163.625,352.5,75.8125,269.75,66.3125,184.5
23066,1606b0e6_0,1653.56,pass,12.46875,669.5,193.0,729.5,230.125,584.5,179.625,351.0,68.375,263.75,447.25,297.0
23067,1606b0e6_0,1653.6,pass,12.109375,669.5,193.0,729.5,229.875,584.5,181.75,350.5,67.625,262.75,447.0,296.5
23068,1606b0e6_0,1653.64,pass,11.46875,669.5,193.125,729.5,229.875,584.0,184.25,350.0,66.6875,263.25,447.5,296.0
23069,1606b0e6_0,1653.68,pass,11.65625,669.5,193.0,730.0,230.375,583.5,249.75,624.0,188.125,350.0,66.375,263.25
23070,1606b0e6_0,1653.72,pass,12.265625,670.0,193.0,730.0,231.625,582.5,250.375,623.0,191.125,349.75,66.1875,262.75
23071,1606b0e6_0,1653.76,pass,12.6015625,670.0,193.25,730.0,233.625,582.0,251.75,622.5,191.625,348.0,65.5,263.75
23072,1606b0e6_0,1653.8,pass,12.34375,670.0,193.0,730.0,235.5,580.5,191.75,346.5,65.25,264.0,456.75,295.75
23073,1606b0e6_0,1653.84,pass,11.171875,669.0,192.875,729.5,237.375,578.5,192.375,345.25,64.0625,263.75,458.25,294.75
23074,1606b0e6_0,1653.88,pass,11.125,669.5,192.875,729.5,241.0,577.0,193.75,344.5,63.8125,263.25,459.25,293.75
23075,1606b0e6_0,1653.92,pass,10.96875,669.5,193.0,730.0,244.0,576.0,195.5,344.75,64.0625,263.25,461.0,293.0
23076,1606b0e6_0,1653.96,pass,10.5,669.5,192.625,730.0,246.125,576.0,197.75,345.0,64.75,262.25,462.0,291.75
23077,1606b0e6_0,1654.0,pass,9.9296875,670.0,192.125,730.0,247.625,575.0,200.5,345.25,65.0,261.75,462.5,290.5
23078,1606b0e6_0,1654.04,pass,9.5625,670.0,191.25,730.0,248.875,574.5,204.0,345.0,65.75,261.5,463.5,289.75
23079,1606b0e6_0,1654.08,pass,8.25,670.0,82.6875,670.0,189.25,730.0,248.0,574.0,207.625,344.0,65.1875,261.5
23080,1606b0e6_0,1654.12,pass,5.5078125,671.0,80.4375,670.5,188.0,730.5,246.25,574.0,205.625,343.25,63.5625,261.5
23081,1606b0e6_0,1654.16,pass,6.3515625,671.5,188.625,731.0,247.25,574.0,207.25,341.25,64.1875,260.75,464.5,289.75
23082,1606b0e6_0,1654.2,pass,4.9023438,671.5,80.75,671.5,188.25,731.5,247.125,573.0,207.625,340.5,64.375,260.5
23083,1606b0e6_0,1654.24,pass,3.7539062,671.5,187.0,731.0,246.375,572.5,208.125,339.75,64.0625,261.0,466.25,288.5
23084,1606b0e6_0,1654.28,pass,3.5117188,672.0,186.875,731.5,248.375,572.0,210.75,339.75,63.25,260.75,467.0,287.75
23085,1606b0e6_0,1654.32,pass,2.5234375,672.5,185.75,731.5,249.875,571.0,212.75,339.75,62.875,260.5,467.25,287.0
23086,1606b0e6_0,1654.36,pass,0.640625,673.5,184.5,732.0,252.875,570.0,216.125,339.75,60.625,260.25,467.25,286.5
23087,1606b0e6_0,1654.4,pass,0.24609375,673.5,184.25,733.0,255.875,569.5,219.75,340.0,59.59375,260.25,467.25,285.75
23088,1606b0e6_0,1654.44,pass,-0.046875,674.0,182.75,732.5,257.25,568.0,220.125,338.75,58.78125,260.75,-0.03125,223.5
23089,1606b0e6_0,1654.48,pass,0.27539062,674.5,72.5,673.5,180.5,733.0,257.0,568.0,218.5,337.75,58.375,260.75
23090,1606b0e6_0,1654.52,pass,0.072265625,675.0,256.25,567.5,218.25,336.75,57.6875,260.5,465.25,286.25,515.0,270.5
23091,1606b0e6_0,1654.56,pass,-0.28125,675.0,177.375,733.5,255.875,567.5,218.375,336.0,56.78125,259.5,464.75,286.0
23092,1606b0e6_0,1654.68,pass,272.75,605.5,271.0,604.5,252.125,565.5,173.125,734.0,224.0,334.75,462.5,283.0
23093,1606b0e6_0,1654.72,pass,63.5,674.5,172.125,734.0,252.5,565.0,229.375,334.5,58.25,257.75,461.75,282.25
23094,1606b0e6_0,1655.04,pass,126.25,695.0,260.0,558.5,237.875,329.5,53.03125,256.25,453.5,279.25,528.5,263.5
23095,1606b0e6_0,1655.16,pass,121.375,696.0,256.25,558.0,241.0,327.75,53.90625,255.875,451.5,278.5,529.0,260.0
23096,1606b0e6_0,1655.36,pass,39.625,678.0,264.5,552.5,247.625,326.25,51.375,256.5,447.5,278.5,536.0,260.25
23097,1606b0e6_0,1655.84,pass,32.375,684.5,284.25,549.5,57.3125,261.5,284.0,325.25,450.0,280.25,555.0,260.0
23098,1606b0e6_0,1655.88,pass,32.8125,685.5,286.25,548.5,58.5,261.75,286.5,325.0,450.25,280.5,557.0,260.0
23099,1606b0e6_0,1655.92,pass,32.75,686.0,286.75,547.5,58.59375,262.5,287.25,325.25,451.25,280.75,558.5,259.5
23100,1606b0e6_0,1655.96,pass,32.75,687.0,286.5,546.5,59.28125,262.75,290.0,325.5,451.75,280.75,561.5,260.0
23101,1606b0e6_0,1656.0,pass,32.8125,687.0,288.5,546.0,59.3125,263.5,293.25,325.25,453.0,280.75,562.5,260.5
23102,1606b0e6_0,1656.04,pass,32.625,687.5,107.0625,706.5,289.75,546.0,59.6875,263.75,300.0,325.5,78.1875,173.5
23128,1606b0e6_0,1658.32,pass,415.75,124.25,416.0,123.5,422.0,106.6875,460.5,133.25,367.75,169.625,308.5,180.5
23129,1606b0e6_0,1658.44,pass,1116.0,44.125,1007.5,175.875,1079.0,231.75,929.0,131.625,1151.0,270.0,864.0,218.25
23130,1606b0e6_0,1658.68,pass,972.0,408.75,972.5,377.0,997.0,371.5,1048.0,450.0,1131.0,496.5,837.5,251.125
23131,1606b0e6_0,1658.8,pass,954.5,412.5,955.0,376.0,996.5,376.5,996.5,372.0,1065.0,455.0,844.5,251.0
23132,1606b0e6_0,1658.84,pass,948.5,415.0,952.5,375.5,993.0,374.0,1072.0,455.5,841.0,254.125,863.0,220.5
23133,1606b0e6_0,1658.88,pass,943.0,414.25,948.5,375.0,991.5,374.5,1077.0,455.0,838.0,255.125,862.0,221.0
23134,1606b0e6_0,1658.92,pass,936.5,416.0,942.0,372.75,989.0,376.5,1079.0,455.5,836.5,253.75,861.5,219.5
23135,1606b0e6_0,1658.96,pass,930.0,416.25,935.5,372.0,984.5,375.5,1079.0,455.5,833.0,253.25,858.5,219.625
23136,1606b0e6_0,1659.04,pass,916.5,418.0,919.5,372.0,972.0,376.5,1082.0,458.0,830.0,250.5,854.5,217.875
23137,1606b0e6_0,1659.08,pass,910.0,417.5,906.5,372.0,965.5,376.0,1082.0,459.0,830.5,248.625,856.0,219.25
23138,1606b0e6_0,1659.12,pass,902.5,418.5,899.5,372.0,958.0,375.75,986.0,391.75,841.0,254.375,1083.0,459.75
23139,1606b0e6_0,1659.16,pass,895.0,418.5,891.0,372.75,944.0,375.5,837.5,256.25,1084.0,460.25,854.5,221.75
23140,1606b0e6_0,1659.2,pass,888.5,417.75,886.5,373.0,939.5,376.0,835.0,257.0,1082.0,460.75,853.0,222.25
23141,1606b0e6_0,1659.32,pass,869.5,419.5,869.5,375.5,918.0,373.5,825.5,258.25,846.0,222.25,1078.0,461.0
23142,1606b0e6_0,1659.48,pass,839.5,431.75,845.0,375.5,897.5,370.0,897.5,369.0,834.5,257.5,847.5,225.75
23143,1606b0e6_0,1659.52,pass,829.5,436.25,841.5,375.75,893.5,390.0,893.0,369.25,833.5,256.0,847.5,227.0
23144,1606b0e6_0,1659.56,pass,822.5,442.25,835.5,376.5,891.0,392.5,888.5,368.5,831.0,259.5,846.5,227.625
23145,1606b0e6_0,1659.6,pass,814.5,449.0,829.5,376.5,888.0,392.5,884.0,369.0,829.0,264.5,846.5,228.0
23146,1606b0e6_0,1659.64,pass,807.0,456.25,825.5,376.5,886.5,392.25,880.0,368.5,826.0,261.0,846.5,227.75
23147,1606b0e6_0,1659.68,pass,800.0,463.25,822.0,376.25,884.0,390.5,876.5,366.5,825.0,259.75,847.0,227.625
23148,1606b0e6_0,1659.72,pass,793.0,471.5,819.0,374.5,882.0,391.0,870.0,365.75,823.5,255.5,847.0,227.0
23149,1606b0e6_0,1659.76,pass,786.0,479.25,816.5,372.5,879.0,391.5,861.5,365.0,824.0,256.0,847.5,227.5
23150,1606b0e6_0,1659.8,pass,779.0,488.25,814.0,370.0,876.5,391.25,856.0,364.25,827.0,261.75,848.5,228.0
23151,1606b0e6_0,1659.84,pass,773.5,498.0,813.0,368.5,824.5,368.5,874.0,391.0,854.0,363.5,831.5,258.75
23152,1606b0e6_0,1659.88,pass,767.5,508.25,812.0,367.25,870.5,389.25,850.0,363.5,588.0,322.75,835.0,258.75
23153,1606b0e6_0,1659.92,pass,761.0,518.0,807.5,366.25,868.5,389.25,847.0,362.5,837.0,259.0,591.0,299.0
23154,1606b0e6_0,1659.96,pass,756.5,529.0,804.5,365.0,867.0,389.5,844.0,361.0,591.5,300.5,835.0,257.5
23155,1606b0e6_0,1660.0,pass,751.5,536.0,801.0,363.75,867.0,389.5,840.5,359.5,590.5,298.5,834.0,256.25
23156,1606b0e6_0,1660.2,pass,729.0,561.5,865.5,388.25,802.5,351.0,836.0,353.75,591.0,294.75,843.0,251.625
